"author","timestamp","sha","tools"
"richard-burhans","2024-08-01 18:30:14+00:00","2840545","[{""name"": ""segalign"", ""categories"": [""Next Gen Mappers""]}]"
"","2024-08-07 20:08:25+00:00","13eb90c",""
"richard-burhans","2024-08-07 20:24:10+00:00","4b56e02","[{""name"": ""segalign"", ""categories"": [""Next Gen Mappers""]}]"
"","2024-08-09 20:01:21+00:00","fb58b57",""
"richard-burhans","2024-08-09 20:13:02+00:00","e4e05d2","[{""name"": ""segalign"", ""categories"": [""Next Gen Mappers""]}]"
"","2024-08-09 20:59:08+00:00","025cacd",""
"richard-burhans","2024-08-09 21:05:22+00:00","a5a11ff","[{""name"": ""batched_lastz"", ""categories"": [""Next Gen Mappers""]}]"
"martenson","2024-08-12 15:08:49+00:00","58ad24f","[{""name"": ""segalign"", ""categories"": [""Next Gen Mappers""]}]"
"martenson","2024-08-12 15:09:39+00:00","63dfee0","[{""name"": ""batched_lastz"", ""categories"": [""Next Gen Mappers""]}]"
"richard-burhans","2024-08-12 15:31:13+00:00","52a5597","[{""name"": ""batched_lastz"", ""categories"": [""Next Gen Mappers""]}, {""name"": ""segalign"", ""categories"": [""Next Gen Mappers""]}]"
"","2024-08-13 15:27:53+00:00","615578c",""
"","2024-08-13 15:33:15+00:00","6992d50",""
"richard-burhans","2024-08-13 15:47:51+00:00","effd27b","[{""name"": ""batched_lastz"", ""categories"": [""Next Gen Mappers""]}]"
"","2024-08-13 23:17:48+00:00","cb5acda",""
"richard-burhans","2024-08-13 23:28:21+00:00","e93d50e","[{""name"": ""batched_lastz"", ""categories"": [""Next Gen Mappers""]}]"
"martenson","2024-08-14 10:10:08+00:00","22833d3","[{""name"": ""batched_lastz"", ""categories"": [""Next Gen Mappers""]}]"
"richard-burhans","2024-08-16 15:37:00+00:00","1a052ee","[{""name"": ""batched_lastz"", ""categories"": [""Next Gen Mappers""]}]"
"","2024-08-19 18:28:18+00:00","14d2c6d",""
"richard-burhans","2024-08-19 18:39:35+00:00","a2f684f","[{""name"": ""segalign"", ""categories"": [""Next Gen Mappers""]}]"
"","2024-08-19 19:31:19+00:00","cadcf7b",""
"richard-burhans","2024-08-19 19:37:05+00:00","899fc66","[{""name"": ""batched_lastz"", ""categories"": [""Next Gen Mappers""]}]"
"richard-burhans","2024-08-19 22:48:19+00:00","bd7ba5e","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"","2024-08-20 19:05:38+00:00","46dd51a",""
"richard-burhans","2024-08-20 19:41:30+00:00","167e4bf","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-08-29 19:46:56+00:00","0bdd24d","[{""name"": ""kegalign"", ""categories"": [""Next Gen Mappers""]}]"
"richard-burhans","2024-08-30 15:27:07+00:00","646cb39","[{""name"": ""batched_lastz"", ""categories"": [""Next Gen Mappers""]}]"
"fubar2","2024-09-09 21:57:30+00:00","050f870","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-09-10 20:00:24+00:00","f47ba0b","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-09-10 21:05:55+00:00","bbb1a61","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"martenson","2024-09-11 14:55:58+00:00","dd9fbbe","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"martenson","2024-09-18 20:09:02+00:00","7db5e90","[{""name"": ""kegalign"", ""categories"": [""Next Gen Mappers""]}]"
"richard-burhans","2024-10-11 19:42:20+00:00","6ae533b","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-10-11 19:56:42+00:00","c637022","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-10-14 17:57:07+00:00","92ff2ad","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-10-14 18:55:24+00:00","5587b06","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-11-14 15:17:56+00:00","544ef29","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-11-14 16:25:58+00:00","cc28ee8","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-11-14 21:59:29+00:00","a297eba","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-11-16 00:06:07+00:00","ccb51b1","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-11-16 04:10:22+00:00","420f9c9","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-11-16 14:42:46+00:00","d5c4a9f","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
"richard-burhans","2024-11-18 17:16:35+00:00","39442b4","[{""name"": ""ncbi_egapx"", ""categories"": [""Genome annotation""]}]"
